rank,cluster_id,cluster_profile_count,cluster_profiles_covered,canonical_rule_id,canonical_rule_title,rule_id,rule_title,rule_severity,rule_profiles,rule_profile_count,sim_to_canonical,is_canonical
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_rsyncd_disabled,Ensure rsyncd service is disabled,medium,pci-dss,1,0.957,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_snmpd_disabled,Disable snmpd Service,low,ism_o,1,0.9734,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_pcscd_enabled,Enable the pcscd Service,medium,stig|stig_gui,2,0.9432,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_squid_disabled,Disable Squid,unknown,e8|ism_o,2,0.9589,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_sshd_enabled,Enable the OpenSSH Service,medium,stig|stig_gui,2,0.9327,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_timer_logrotate_enabled,Enable logrotate Timer,medium,anssi_bp28_enhanced|anssi_bp28_high|pci-dss,3,0.9215,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_avahi-daemon_disabled,Disable Avahi Server Software,medium,e8|ism_o|pci-dss,3,0.9677,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_telnet_disabled,Disable telnet Service,high,e8|hipaa|ism_o,3,0.9553,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_sssd_enabled,Enable the SSSD Service,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9303,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_timer_dnf-automatic_enabled,Enable dnf-automatic Timer,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|cui|ospp,6,0.9263,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_systemd-journald_enabled,Enable systemd-journald Service,medium,cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,6,0.9188,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_fapolicyd_enabled,Enable the File Access Policy Service,medium,cui|e8|ism_o|ospp|stig|stig_gui,6,0.9329,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_usbguard_enabled,Enable the USBGuard Service,medium,ccn_advanced|ccn_basic|ccn_intermediate|cui|ism_o|ospp|stig|stig_gui,8,0.93,no
2,25,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_xinetd_disabled,Disable xinetd Service,xccdf_org.ssgproject.content_rule_service_firewalld_enabled,Verify firewalld Enabled,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|ism_o|ospp|pci-dss|stig|stig_gui,14,0.9495,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudo_vdsm_nopasswd,Only the VDSM User Can Use sudo NOPASSWD,medium,,0,0.9775,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudoers_default_includedir,Ensure sudo only includes the default configuration directory,medium,,0,0.9409,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_grub2_uefi_admin_username,Set the UEFI Boot Loader Admin Username to a Non-Default Value,medium,,0,0.9165,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_selinux_user_login_roles,Map System Users To The Appropriate SELinux Role,medium,,0,0.9056,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_ftp_limit_users,Limit Users Allowed FTP Access if Necessary,unknown,,0,0.9344,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_snmpd_no_rwusers,Ensure SNMP Read Write is disabled,medium,,0,0.9107,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_package_gdm_removed,Remove the GDM Package Group,medium,cis,1,0.9141,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_snmpd_use_newer_protocol,Configure SNMP Service to Use Only SNMPv3 or Newer,medium,ism_o,1,0.9171,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_package_xorg-x11-server-common_removed,Remove the X Windows Package Group,medium,cis,1,0.9243,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudo_restrict_privilege_elevation_to_authorized,The operating system must restrict privilege elevation to authorized personnel,medium,stig|stig_gui,2,0.9314,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_disallow_bypass_password_sudo,Disallow Configuration to Bypass Password Requirements for Privilege Escalation,medium,stig|stig_gui,2,0.9482,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_accounts_authorized_local_users,Only Authorized Local User Accounts Exist on Operating System,medium,stig|stig_gui,2,0.9131,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_grub2_admin_username,Set the Boot Loader Admin Username to a Non-Default Value,high,stig|stig_gui,2,0.9154,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_network_nmcli_permissions,Prevent non-Privileged Users from Modifying Network Interfaces using nmcli,medium,ism_o|pci-dss,2,0.9438,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_postfix_client_configure_mail_alias_postmaster,Configure System to Forward All Mail From Postmaster to The Root Account,medium,stig|stig_gui,2,0.9184,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_rpm_verify_ownership,Verify and Correct Ownership with RPM,high,e8|ism_o|pci-dss,3,0.8985,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_rpm_verify_permissions,Verify and Correct File Permissions with RPM,high,e8|hipaa|ism_o,3,0.9089,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudo_add_noexec,Ensure Privileged Escalated Commands Cannot Execute Other Commands - sudo NOEXEC,high,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9772,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudo_add_requiretty,Ensure Only Users Logged In To Real tty Can Execute Sudo - sudo requiretty,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9724,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudoers_explicit_command_args,Explicit arguments in sudo specifications,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9201,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudoers_no_command_negation,Don't define allowed commands in sudoers by means of exclusion,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9142,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudoers_no_root_target,Don't target root user in the sudoers file,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary,3,0.9151,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudo_remove_no_authenticate,Ensure Users Re-Authenticate for Privilege Escalation - sudo !authenticate,medium,e8|ism_o|stig|stig_gui,4,0.9886,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,medium,e8|ism_o|stig|stig_gui,4,1.0,yes
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_no_direct_root_logins,Direct root Logins Not Allowed,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|pci-dss,5,0.9397,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_postfix_client_configure_mail_alias,Configure System to Forward All Mail For The Root Account,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|stig|stig_gui,5,0.9156,no
3,28,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_sudo_remove_nopasswd,Ensure Users Re-Authenticate for Privilege Escalation - sudo NOPASSWD,xccdf_org.ssgproject.content_rule_selinux_confinement_of_daemons,Ensure No Daemons are Unconfined by SELinux,medium,cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|hipaa|pci-dss,6,0.925,no
